session,480_451
rel_ts_us,len
0,641
33,93
28220,-60
28220,-60
28945,-93
52407,-1514
52407,-1514
52407,-472
52451,54
52800,89
69233,634
81092,-60
96033,-60
97059,-1514
97059,-1514
97059,-1514
97059,-1514
97059,-1514
97059,-988
97059,-1514
97059,-1514
97059,-1514
97059,-1514
97059,-1514
97059,-977
97059,-1514
97059,-1514
97059,-1514
97059,-1514
97059,-1514
97167,54
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-440
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1110
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98190,-1514
98281,54
98504,-1514
98504,-1514
98504,-1514
98504,-1514
98635,54
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99653,-1514
99715,54
99752,-1514
99752,-1514
99752,-1514
99752,-1514
99752,-1514
99752,-1514
99752,-1514
99752,-1514
99752,-1514
99752,-1514
99773,54
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-302
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-1514
99958,-1514
100032,54
100135,54
100167,-1514
100242,54
100283,-1514
100283,-1514
100283,-1514
100283,-1514
100283,-1514
100283,-1514
100283,-1514
100283,-1514
100283,-1514
100346,54
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101102,-1514
101177,54
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101409,-1514
101450,54
102321,-1514
102321,-1514
102321,-273
102354,54
128622,613
156148,-60
157124,-1514
157124,-1514
157124,-1514
157124,-1514
157124,-1514
157124,-987
157124,-1514
157124,-1514
157124,-1514
157124,-1514
157124,-1514
157124,-977
157124,-1514
157124,-1514
157124,-1514
157124,-1514
157124,-1514
157234,54
158227,-1514
158227,-1514
158227,-1514
158227,-1514
158227,-1514
158227,-1514
158227,-440
158227,-1514
158227,-1514
158227,-1261
158287,54
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1363
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158799,-1514
158923,54
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162827,-1514
162944,54
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163017,-1514
163080,54
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163116,-1514
163162,54
163238,54
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164346,-1514
164429,54
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164472,-1514
164502,54
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164792,-1514
164868,54
164913,-1514
164913,-1514
164913,-1514
164913,-1514
164913,-1514
164913,-1514
164913,-797
165000,54
581709,678
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-988
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-977
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-1514
610987,-440
611098,54
611546,-1514
611546,-1514
611546,-1514
611546,-1514
611546,-1514
611546,-1514
611546,-1514
611546,-1514
611546,-724
611597,54
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-573
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612692,-1514
612789,54
612825,-1514
612825,-1514
