session,720_451
rel_ts_us,len
0,642
39,93
28627,-60
28627,-60
28627,-93
50980,-1514
50980,-1180
51044,54
51732,89
81830,-60
132213,634
161718,-60
161718,-1514
161718,-1514
161718,-1514
161718,-1514
161718,-1514
161718,-988
161718,-1514
161718,-1514
161820,54
163006,-1514
163006,-1514
163006,-1514
163006,-977
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-440
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-1514
163006,-440
163124,54
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164004,-1514
164087,54
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165703,-1514
165775,54
165814,-1514
165814,-1514
165814,-1514
165831,54
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171899,-1514
171975,54
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172034,-1514
172112,54
172216,54
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172272,-1514
172315,54
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-1514
172371,-201
172408,54
175697,613
209563,-60
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-988
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-977
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-440
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209563,-1514
209679,54
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1514
209720,-1110
209751,54
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209896,-1514
209993,54
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
210977,-1514
211032,54
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211795,-1514
211898,54
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212145,-1514
212198,54
212319,-1514
212319,-1514
212319,-1514
212319,-1514
212319,-1514
212319,-1514
212319,-1514
212319,-1514
212319,-1514
212319,-1514
212346,54
212956,-1514
212956,-1514
212956,-1514
212956,-1514
212956,-1514
212956,-1514
212956,-1514
212956,-1514
212956,-1514
212996,54
213694,-1514
213694,-1514
213694,-1304
213734,54
227524,613
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-988
260827,-1514
260827,-1514
260827,-1261
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-977
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-1514
260827,-440
260827,-1514
260827,-1514
260827,-1514
260827,-1514
261028,54
261124,-1514
261124,-977
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261124,-1514
261209,54
261253,-1514
261277,54
261316,-1514
261316,-1514
261316,-1514
261316,-1514
261316,-1514
261316,-1514
261316,-1514
261316,-1514
261386,54
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261436,-1514
261481,54
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262177,-1514
262257,54
262374,-1514
262374,-1514
262374,-1514
262374,-1514
262374,-1514
262374,-1514
262374,-1514
262374,-1514
262410,54
263006,54
263017,-1514
263017,-1514
263017,-1514
263017,-1514
263017,-663
263063,54
264217,54
614847,613
654716,-1514
654716,-1514
654716,-1514
654716,-1514
654716,-1514
654716,-988
654716,-1514
654809,54
654845,-1514
654845,-1514
654845,-1514
654845,-1514
654845,-977
654845,-1514
654845,-1514
654845,-1514
654845,-1514
654845,-1514
654845,-1514
654845,-1514
654916,54
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-440
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
654979,-1514
655045,54
655108,-1514
655108,-1110
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655108,-1514
655185,54
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655247,-1514
655301,54
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-1514
655353,-812
655437,54
655459,54
841916,680
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-987
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-977
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-440
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871682,-1514
871883,54
871987,54
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1514
872187,-1110
872291,54
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
872931,-1514
873067,54
873125,-1514
873125,-1514
873125,-1514
873125,-1514
873125,-1514
873184,54
874095,-1514
874095,-1514
874095,-1514
874095,-1514
874095,-1514
874134,54
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874420,-1514
874482,54
874707,-1514
874707,-1514
874707,-1514
874707,-1514
874742,54
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876187,-1514
876283,54
876327,-1514
876327,-1514
876327,-1514
876327,-1514
876327,-1514
876327,-1514
876327,-1514
876327,-1514
876327,-653
876359,54
5494448,614
5523740,-1514
5523740,-1514
5523740,-1514
5523740,-997
5523930,54
5525663,89
5528288,-1514
5528288,-1514
5528288,-830
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-977
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-977
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-440
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528288,-1514
5528506,54
5528598,-1514
5528598,-1514
5528598,-1514
5528598,-1514
5528598,-1514
5528598,-1514
5528598,-1514
5528644,54
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1110
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1514
5528902,-1514
5529035,54
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1110
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529606,-1514
5529771,54
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5529899,-1514
5530015,54
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5530981,-1514
5531121,54
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-1514
5531907,-988
5532011,54
5597862,-60
5838856,614
5870534,-60
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-987
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-977
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-440
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870534,-1514
5870709,54
5870793,-1514
5870793,-1514
5870793,-1514
5870793,-1514
5870793,-1514
5870793,-1514
5870856,54
5870890,-1514
5870890,-1514
5870890,-1514
5870890,-1514
5870913,54
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1110
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872806,-1514
5872906,54
5872949,-1514
5872949,-1514
5872949,-1514
5872949,-1514
5872949,-1514
5872971,54
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873137,-1514
5873213,54
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874336,-1514
5874405,54
5874491,-1514
5874491,-1514
5874509,54
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874855,-1514
5874907,54
5875024,-1514
5875024,-1514
5875024,-1514
5875024,-1514
5875024,-1514
5875063,54
5875857,-1514
5875857,-1514
5875857,-1514
5875857,-822
5875904,54
5878775,613
5908849,-60
5910889,-1514
5910889,-1514
5910889,-1514
5910889,-1514
5910889,-1514
5910889,-987
5910889,-1514
5910889,-1514
5910889,-1514
5910889,-1514
5910889,-1514
5910889,-977
5910976,54
5911693,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-440
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1514
5912348,-1110
5912348,-1514
5912460,54
5912522,-1514
5912522,-1514
5912566,54
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912629,-1514
5912712,54
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913400,-1514
5913501,54
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913557,-1514
5913600,54
5913759,-1514
5913759,-1514
5913759,-1514
5913759,-1514
5913785,54
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1514
5916482,-1458
5916571,54
5919138,613
5951331,-60
5951331,-1514
5951331,-1514
5951331,-1514
5951331,-1514
5951331,-1514
5951331,-987
5951331,-1514
5951331,-1514
5951331,-1514
5951331,-1514
5951331,-1514
5951331,-977
5951331,-1514
5951331,-1514
5951331,-1514
5951331,-1514
5951549,54
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-440
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-187
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951611,-1514
5951675,54
5951701,-1514
5951749,54
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951784,-1514
5951866,54
5951906,-1514
5951906,-1514
5951906,-1514
5951906,-1514
5951926,54
5952053,54
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
5953510,-1514
