session,720_251
rel_ts_us,len
0,1292
55,1292
37397,-1292
37397,-1292
37397,-1292
37397,-1158
37775,81
38128,199
71900,-483
73776,-157
73962,73
98998,-66
222805,1009
267387,-69
267387,-440
267387,-1288
267387,-1292
267387,-1282
267387,-1287
267387,-1292
267387,-1292
267387,-484
267387,-1287
267387,-1292
267870,77
267942,73
267965,73
267983,73
268006,73
296493,74
300837,-1292
300837,-1292
300837,-1292
300837,-1292
300837,-1292
300837,-1292
300837,-1292
301045,73
301085,73
301105,73
302614,-1292
302744,73
306523,-1292
306523,-1292
306722,73
312576,-1292
312576,-1292
312576,-1292
312576,-1292
312757,73
312811,73
318785,-1292
318785,-1292
319067,73
323549,-1292
323549,-1292
323693,73
327480,-1292
327480,-1292
327683,73
329435,-1292
329435,-1292
329549,73
334474,-1292
334474,-1292
334598,73
338573,-1292
338573,-1292
338573,-1292
338573,-1292
338710,73
338746,73
342772,-1292
342772,-1292
342772,-1292
342772,-1292
343021,78
343069,73
347510,-1292
350695,-1292
350695,-1292
350797,73
353384,-1292
353384,-1292
353611,73
357214,-1292
357214,-1292
357214,-1292
357214,-1292
357342,73
357388,73
364498,-1292
364498,-1292
364498,-1292
364498,-1292
364851,73
364919,74
370129,-1292
370129,-1292
370432,74
370610,-1292
370837,74
371108,-1292
376664,-1292
376664,-1292
376664,-1292
376664,-1292
376945,74
377028,74
383467,-1292
383467,-1292
383467,-1292
383467,-1292
383467,-1292
383467,-1292
383467,-1292
383467,-1292
383716,74
383768,74
383788,74
383806,74
385645,-1292
385645,-1292
385645,-1292
385645,-1292
385880,74
385926,74
389743,-1292
389743,-1292
389932,74
390756,-1292
390756,-1292
390756,-1292
390756,-1292
390756,-1292
390756,-1292
390958,74
391002,79
391022,74
392123,-1292
392123,-1292
392123,-1292
392123,-1292
392297,74
392340,74
396396,-1292
396396,-1292
396396,-1292
396396,-1292
396548,74
396592,74
398540,-1292
398540,-1292
398540,-1292
398540,-1292
398730,74
398772,74
404676,-1292
404676,-1292
404676,-1292
404676,-1292
405524,-1292
405524,-1292
411093,-1292
411093,-1292
411093,-1292
411093,-1292
411323,74
414501,-1292
414501,-1292
420079,-1292
420079,-1292
420079,-1292
420079,-1292
420314,75
423707,-1292
423707,-1292
423707,-1292
423707,-1292
424706,-1292
424706,-1292
424706,-1292
424706,-1292
424827,75
425717,-1292
425717,-1292
433668,75
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
445897,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446173,-1292
446326,74
446394,74
446447,75
446456,-1292
446456,-1292
446456,-1292
446456,-1292
446456,-1292
446456,-1292
446456,-1292
446456,-1292
446660,75
446722,75
447169,-1292
447169,-1292
452660,-1292
452660,-1292
452660,-1292
452660,-1292
452660,-1292
452660,-1292
452969,75
453803,-1292
453803,-1292
453803,-1292
453803,-1292
457663,-1292
457663,-1292
457663,-1292
457663,-1292
460228,-1292
460228,-1292
460228,-1292
460386,75
460459,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
462900,-1292
463209,75
467820,-1292
467820,-1292
467820,-1292
467820,-1292
468136,-1292
468136,-1292
468136,-1292
468262,80
478402,76
482755,-1292
482755,-1292
482755,-1292
482755,-1292
482755,-1292
482755,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
491998,-1292
492059,76
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492277,-1292
492598,75
492662,75
492701,75
492802,75
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496178,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496569,-1292
496643,75
496722,75
496774,75
498284,-1292
498284,-1292
498284,-1292
498394,75
499430,-1292
499430,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
499927,-1292
500455,75
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
501838,-1292
502878,75
503008,75
506927,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511091,-1292
511274,-1292
511274,-1292
511356,75
511429,75
520523,76
525726,-1292
525726,-1292
525726,-1292
525726,-1292
525726,-1292
525726,-1292
525726,-1292
525726,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529017,-1292
529297,75
529365,75
532519,-1292
532519,-1292
532519,-1292
532519,-1292
532519,-1292
532519,-1292
532519,-1292
532818,75
532818,-1292
532818,-1292
532818,-1292
532818,-1292
532818,-1292
532818,-1292
532818,-1185
532818,-147
533186,80
542626,76
593535,-68
870638,198
915939,-71
915939,-193
915939,-1288
915939,-1292
915939,-1284
915939,-1287
915939,-1292
915939,-1292
915939,-488
915939,-1287
915939,-1292
915939,-1292
915939,-488
915939,-1287
915939,-1292
915939,-1292
915939,-488
915939,-1287
915939,-1292
915939,-1292
915939,-494
916459,78
916606,74
926847,75
949378,-1292
949378,-1292
949378,-1292
949378,-1292
949378,-1292
949378,-1292
949378,-1292
949378,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956013,-1292
956236,-1292
956236,-1292
956236,-1292
956236,-1292
956236,-1292
956353,-1292
956388,74
956467,74
956506,74
956544,74
959444,-1292
959444,-1292
959444,-1292
959444,-1292
959444,-1292
959444,-1292
959670,74
960335,-1292
960335,-1292
960335,-1292
960335,-1292
960335,-1292
960335,-1292
960335,-1292
960335,-1292
960335,-1292
960470,75
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960627,-1292
960759,75
961135,-1292
961135,-1292
961135,-1292
961135,-1292
961135,-1292
961135,-1292
961289,75
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962577,-1292
962962,75
965549,-1292
965549,-1292
965549,-1292
965549,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969727,-1292
969928,-1292
969928,-1292
969928,-1292
969928,-1292
969928,-1292
969971,75
970044,75
970134,75
970179,75
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
971835,-1292
972076,75
981354,76
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
990848,-1292
991201,75
991482,-1292
991482,-1292
991482,-1292
991482,-1292
991482,-1292
991482,-1292
991619,75
992495,-1292
992495,-1292
992495,-1292
992495,-1292
992495,-1292
992495,-1292
992495,-1292
992495,-1292
992580,-1292
992580,-1292
992699,80
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993550,-1292
993736,75
994427,-1292
994427,-1292
994427,-1292
994427,-1292
994427,-1292
994427,-1292
994427,-1292
994427,-1292
994587,-1292
994602,75
994587,-1292
996474,-1292
996474,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997057,-1292
997308,75
1002508,-1292
1002508,-1292
1002508,-1292
1002508,-1292
1002508,-1292
1002508,-1292
1002508,-1292
1002508,-1292
1002721,75
1003494,-1292
1003494,-1292
1003494,-1292
1003494,-1292
1003494,-1292
1003494,-1292
1003494,-1292
1003494,-1292
1003494,-1292
1003700,75
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1003778,-1292
1004013,75
1004070,75
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011200,-1292
1011483,75
1011553,75
1011592,75
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015111,-1292
1015478,75
1015552,75
1015594,75
1017012,-1292
1017012,-1292
1017012,-1292
1017012,-1292
1017012,-1292
1017012,-1292
1017012,-1292
1017012,-1292
1017223,75
1024981,-1292
1024981,-1292
