session,480_1
rel_ts_us,len
0,1292
47,1292
2206,-82
3214,-1292
3214,-1292
3214,-1292
3214,-1292
3214,-1276
3659,81
3866,81
4767,79
5108,125
5197,113
6052,1288
6080,1288
6093,702
6729,-83
6729,-572
6729,-158
6856,76
6894,75
7726,-65
7726,-69
7726,-627
7819,75
8736,-1288
8736,-1292
8736,-707
8736,-1287
8736,-1292
8736,-1292
8736,-1292
8736,-1292
8736,-1292
8736,-1292
8854,79
8908,75
8941,75
8977,75
9008,75
9737,-1292
9737,-1292
9737,-1292
9737,-1292
9737,-1292
9737,-1292
9737,-1292
9737,-1292
9737,-1292
9737,-1292
9825,75
9864,75
9892,75
9920,75
9946,75
10733,-1292
10733,-1292
10733,-1292
10733,-1292
10733,-1292
10733,-1292
10733,-1292
10733,-1292
10733,-1292
10733,-1292
10812,75
10846,75
10874,75
10901,75
10929,75
11733,-1292
11733,-1292
11733,-1292
11733,-1292
11733,-1292
11733,-1292
11733,-1292
11733,-1292
11733,-1292
11733,-1292
11818,75
11851,75
11877,75
11902,75
11926,75
12734,-1292
12734,-1292
12734,-1292
12734,-1292
12734,-1292
12734,-1292
12734,-1292
12734,-1292
12734,-1292
12734,-1292
12838,80
12895,73
12928,73
12956,73
12984,73
13734,-1292
13734,-1292
13734,-1292
13734,-1292
13734,-1292
13734,-1292
13734,-700
13734,-1285
13734,-1292
13734,-1292
13838,74
13883,74
13916,74
13943,74
13978,74
14736,-1292
14736,-1292
14736,-1292
14736,-1292
14736,-1292
14736,-1292
14736,-1292
14736,-1292
14736,-1292
14736,-1292
14868,74
14937,74
14983,74
15012,74
15039,74
15732,-1292
15732,-1292
15732,-1292
15732,-1292
15732,-1292
15732,-1292
15732,-1292
15732,-1292
15732,-1292
15732,-1292
15835,74
15900,75
15946,75
15984,75
16012,75
16734,-1292
16734,-1292
16734,-1292
16734,-1292
16734,-1292
16734,-1292
16734,-1292
16734,-1292
16734,-1292
16734,-1292
16830,80
16878,75
16907,75
16933,75
16958,75
17275,-1292
17275,-1292
17275,-1292
17275,-1292
17275,-1292
17275,-1292
17275,-1292
17275,-1292
17275,-1292
17275,-1292
17340,-1292
17340,-1292
17340,-1292
17340,-1292
17340,-1292
17340,-1292
17340,-1292
17340,-1292
17340,-1292
17340,-1292
17414,-1292
17414,-1292
17418,75
17414,-1292
17414,-1292
17414,-1292
17414,-1292
17414,-1292
17414,-1292
17414,-1292
17414,-1292
17461,75
17470,-1292
17470,-1292
17470,-1292
17470,-1292
17470,-1292
17470,-1292
17470,-1292
17470,-1292
17470,-1292
17470,-1292
17515,-1292
17515,-1292
17515,-1292
17515,-1292
17515,-1292
17515,-1292
17515,-1292
17515,-1292
17535,75
17515,-1292
17515,-1292
17566,-1292
17566,-1292
17566,-1292
17566,-1292
17566,-1292
17566,-1292
17566,-1292
17566,-1292
17566,-1292
17566,-1292
17611,75
17621,-1292
17621,-1292
17621,-1292
17621,-1292
17621,-1292
17621,-1292
17621,-1292
17621,-1292
17621,-1292
17621,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17722,75
17898,75
17995,75
18070,75
18144,-1292
18144,-1292
18144,-1292
18144,-1292
18144,-1292
18144,-1292
18144,-1292
18144,-1292
18144,-1292
18144,-1292
18218,75
18290,75
18785,-1292
18785,-1292
18832,-1292
18832,-1292
18832,-1292
18832,-1292
18832,-1292
18832,-1292
18832,-1292
18832,-1292
18832,-1292
18832,-1292
18895,-1292
18895,-1292
18895,-1292
18895,-1292
18895,-1292
18895,-1292
18895,-1292
18895,-1292
18895,-1292
18895,-1292
18926,75
18938,-1292
18938,-1292
18938,-1292
18938,-1292
18938,-1292
18938,-1292
18938,-1129
18938,-1285
18938,-1292
18938,-1292
18980,-1292
18980,-1292
18980,-1292
18980,-1292
18980,-1292
18980,-1292
18980,-1292
18980,-1292
18980,-1292
18980,-1292
19006,75
19024,-1292
19024,-1292
19024,-1292
19024,-1292
19024,-1292
19024,-1292
19024,-1292
19024,-1292
19024,-1292
19024,-1292
19079,75
19217,75
19288,75
19739,-1292
19792,-1292
19792,-1292
19792,-1292
19792,-1292
19792,-1292
19792,-1292
19792,-1292
19792,-1292
19792,-1292
19792,-1292
19866,-1292
19866,-1292
19866,-1292
19866,-1292
19866,-1292
19866,-1292
19866,-1292
19866,-1292
19866,-1292
19866,-1292
19893,80
19905,-1292
19905,-1292
19905,-1292
19905,-1292
19905,-1292
19905,-1292
19905,-1292
19905,-1292
19905,-1292
19905,-1292
19945,-1292
19945,-1292
19945,-1292
19945,-1292
19945,-1292
19945,-1292
19945,-1292
19945,-1292
19945,-1292
19975,75
20042,75
20184,75
20752,-1292
20752,-1292
20752,-1292
20752,-1292
20752,-1292
20752,-1292
20752,-1292
20752,-1292
20752,-1292
20752,-1292
20806,-1292
20806,-1292
20806,-1292
20806,-1292
20806,-1292
20806,-1292
20806,-1292
20806,-1292
20806,-1292
20806,-1292
20840,-1292
20840,-1292
20840,-1292
20840,-1292
20840,-1292
20840,-1292
20840,-1292
20840,-1292
20840,-1292
20840,-1292
20892,-1292
20892,-1292
20892,-1292
20892,-1292
20892,-1292
20892,-1292
20892,-1292
20892,-1292
20892,-1292
20892,-1292
20927,74
21006,-1292
21006,-1292
21006,-1292
21006,-1292
21026,74
21006,-1292
21006,-1292
21006,-1292
21006,-1292
21006,-1292
21006,-1292
21065,-1292
21065,-1292
21065,-1292
21065,-1292
21065,-1292
21065,-1292
21065,-1292
21065,-1292
21065,-1292
21065,-1292
21101,74
21260,75
21330,75
21399,75
22251,-1292
22251,-1292
22251,-1292
22251,-1292
22251,-1292
22251,-1292
22251,-1292
22251,-1292
22251,-1292
22251,-1292
22322,-1292
22322,-1292
22322,-1292
22322,-1292
22322,-1292
22322,-1292
22322,-1292
22322,-1292
22322,-1292
22322,-1292
22382,-1292
22382,-1292
22382,-1292
22382,-1292
22382,-1292
22382,-1292
22382,-1292
22382,-1292
22382,-1292
22395,75
22382,-1292
22431,-1292
22431,-1292
22431,-1292
22431,-1292
22431,-1292
22431,-1292
22431,-1292
22431,-1292
22431,-1292
22431,-1292
22483,75
22496,-1292
22496,-1292
22496,-1292
22496,-1292
22496,-1292
22496,-138
22496,-1285
22496,-1292
22496,-1292
22496,-1292
22530,-1292
22557,75
23107,75
23194,75
23800,-1292
23800,-1292
23800,-1292
23800,-1292
23800,-1292
23800,-1292
23800,-1292
23800,-1292
23800,-1292
23800,-1292
23852,-1292
23852,-1292
23852,-1292
23852,-1292
23852,-1292
23852,-1292
23852,-1292
23852,-1292
23852,-1292
23852,-1292
23889,-1292
23889,-1292
23889,-1292
23889,-1292
23889,-1292
23889,-1292
23889,-1292
23889,-1292
23889,-1292
23889,-1292
23928,75
23936,-1292
23936,-1292
23936,-1292
23936,-1292
23936,-1292
23936,-1292
23936,-1292
23936,-1292
23936,-1292
23936,-1292
23989,-1292
23989,-1292
23989,-1292
23989,-1292
23989,-1292
23989,-1292
23989,-1292
23989,-1292
23989,-1292
23989,-1292
24019,75
24031,-1292
24031,-1292
24031,-1292
24031,-1292
24031,-1292
24031,-1292
24031,-1292
24031,-1292
24031,-1292
24031,-1292
24089,75
24104,-1292
24104,-1292
24104,-1292
24104,-1292
24104,-1292
24104,-1292
24104,-1292
24104,-1292
24104,-1292
24104,-1292
24258,75
24329,75
24401,80
24500,75
24536,-1292
24536,-1292
24536,-1292
24536,-1292
24536,-1292
24536,-1292
24536,-1292
24536,-1292
24536,-1292
24536,-1292
24580,-1292
24580,-1292
24580,-1292
24580,-1292
24580,-1292
24580,-1292
24580,-1292
24580,-1292
24580,-1292
24580,-1292
24621,-1292
24621,-1292
24621,-1292
24621,-1292
24621,-1292
24621,-1292
24621,-1292
24621,-1292
24621,-1292
24621,-1292
24636,75
24657,-1292
24657,-1292
24657,-1292
24657,-1292
24657,-1292
24657,-1292
24657,-1292
24657,-1292
24657,-1292
24708,75
24779,75
24919,75
25375,-1292
25375,-1292
25375,-1292
25375,-1292
25375,-1292
25375,-1292
25375,-1292
25375,-1292
25375,-1292
25375,-1292
25443,-1292
25443,-1292
25443,-1292
25443,-1292
25443,-1292
25443,-1292
25443,-1292
25443,-1292
25443,-1292
25443,-1292
25488,-1292
25488,-1292
25488,-1292
25488,-1292
25488,-1292
25488,-1292
25488,-1292
25488,-1292
25488,-1292
25488,-1292
25513,74
25534,-1292
25534,-1292
25534,-1292
25534,-1292
25534,-1292
25534,-1292
25534,-1292
25534,-1292
25534,-1292
25534,-1292
25575,-1292
25575,-1292
25575,-1292
25575,-1292
25575,-1292
25575,-1292
25575,-1292
25575,-1292
25575,-1292
25575,-1292
25606,74
25619,-1292
25619,-1292
25619,-1292
25619,-1292
25619,-1292
25619,-1292
25619,-1292
25619,-1292
25619,-1292
25619,-1292
25659,-1292
25659,-1292
25659,-1292
25659,-1292
25659,-1292
25659,-1292
25659,-1292
25659,-1292
25659,-1292
25659,-1292
25681,75
25831,75
25904,75
26006,75
26189,75
26338,-1292
26338,-1292
26338,-1292
26338,-1292
26338,-1292
26338,-1292
26338,-1292
26338,-1292
26338,-1292
26338,-1292
26402,-1292
26402,-1292
26402,-1292
26402,-1292
26402,-1292
26402,-1292
26402,-1292
26402,-1292
26402,-1292
26402,-1292
26433,-1292
26433,-1292
26438,75
26433,-1292
26433,-88
26433,-1285
26433,-1292
26433,-1292
26433,-1292
26513,75
26582,75
27260,-1292
27302,-1292
27302,-1292
27302,-1292
27302,-1292
27302,-1292
27302,-1292
27302,-1292
27302,-1136
27440,75
4341946,1288
4341991,1292
4342010,105
4343686,-166
4344216,-1288
4344617,-1292
4344617,-1292
4344617,-1292
4344617,-1292
4344617,-1292
4344617,-1292
4344617,-1292
4344617,-1292
4344617,-1292
4344617,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344731,-1292
4344753,78
4344766,-1292
4344766,-1292
4344766,-1292
4344766,-1292
4344766,-1292
4344766,-1292
4344766,-1292
4344766,-1292
4344766,-1292
4344766,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344812,-1292
4344846,74
4344853,-1292
4344853,-1292
4344853,-1292
4344853,-1292
4344853,-1292
4344853,-1292
4344853,-1292
4344853,-1292
4344853,-1292
4344853,-1292
4344922,-1292
4344922,-1292
4344922,-1292
4344922,-1292
4344922,-1292
4344931,74
4344922,-1292
4344922,-1292
4344922,-1292
4344922,-1292
4344922,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4344972,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345045,-1292
4345092,74
4345137,-1019
4345137,-1285
4345137,-1292
4345162,74
4345137,-1292
4345137,-1292
4345137,-1292
4345137,-1292
4345137,-1292
4345137,-1292
4345137,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345210,-1292
4345244,74
4345249,-1292
4345249,-1292
4345249,-1292
4345249,-1292
4345249,-1292
4345383,75
4345451,75
4345517,75
4345582,75
4346331,-1292
4346331,-1292
4346331,-1292
4346331,-1292
4346331,-1292
4346331,-1292
4346331,-1292
4346331,-1292
4346331,-1292
4346331,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346396,-1292
4346435,74
4346442,-1292
4346442,-1292
4346442,-1292
4346442,-1292
4346442,-1292
4346442,-1292
4346442,-1292
4346442,-1292
4346442,-1292
4346442,-1292
