session,480_201
rel_ts_us,len
0,1292
31,1292
843,-82
1880,-1292
1880,-1292
1880,-1292
1880,-1292
1880,-1280
2103,81
2277,81
2332,79
2863,-83
3454,125
3530,115
3978,1288
3997,1288
4008,924
4380,-572
4380,-158
4486,76
4527,75
4884,-65
4884,-69
4986,75
5895,-627
7426,-1288
7426,-790
7426,-1287
7426,-1292
7426,-1292
7426,-1292
7426,-1292
7426,-1292
7426,-1292
7426,-1292
7491,-1292
7491,-1292
7491,-1292
7491,-1292
7491,-1292
7491,-1292
7491,-1292
7491,-1292
7491,-1292
7491,-1292
7528,-1292
7528,-1292
7528,-1292
7528,-1292
7528,-1292
7538,79
7528,-1292
7528,-1292
7528,-1292
7528,-1292
7528,-1292
7573,-1292
7573,-1292
7573,-1292
7573,-1292
7581,75
7573,-1292
7573,-1292
7573,-1292
7573,-1292
7573,-1292
7573,-1292
7610,-1292
7611,75
7610,-1292
7634,75
7657,75
7677,75
7698,75
7721,75
7742,75
7763,75
7798,75
7820,75
7840,75
7861,75
7891,75
7924,75
7945,75
8094,75
8117,75
8137,75
8161,80
8431,-1292
8431,-1292
8431,-1292
8431,-1292
8431,-1292
8431,-1292
8431,-1292
8431,-1292
8431,-1292
8431,-1292
8470,-1292
8470,-1292
8470,-1292
8470,-713
8470,-1285
8470,-1292
8470,-1292
8470,-1292
8470,-1292
8470,-1292
8498,-1292
8498,-1292
8498,-1292
8498,-1292
8498,-1292
8498,-1292
8498,-1292
8498,-1292
8498,-1292
8498,-1292
8510,73
8531,-1292
8531,-1292
8531,-1292
8531,-1292
8537,73
8531,-1292
8531,-1292
8531,-1292
8531,-1292
8531,-1292
8531,-1292
8556,73
8567,-1292
8567,-1292
8567,-1292
8567,-1292
8567,-1292
8567,-1292
8567,-1292
8578,73
8598,74
8616,74
8635,74
8654,74
8672,74
8691,74
8710,74
8728,74
8746,74
8766,74
8784,74
8803,74
8832,74
8935,74
8954,74
8975,79
8995,74
9013,74
9032,75
9050,75
9441,-1292
9441,-1292
9441,-1292
9441,-1292
9441,-1292
9441,-1292
9441,-1292
9441,-1292
9441,-1292
9441,-1292
9484,-1292
9484,-1292
9484,-1292
9484,-1292
9484,-1292
9484,-1292
9484,-1292
9484,-1292
9484,-1292
9484,-1292
9515,-1292
9515,-1292
9515,-1292
9515,-1292
9515,-1292
9515,-1292
9515,-1292
9515,-1292
9515,-1292
9515,-1292
9548,74
9548,-1292
9548,-1292
9548,-1292
9548,-1292
9548,-1292
9548,-1292
9548,-1292
9548,-1292
9548,-1292
9548,-1292
9582,-1292
9585,74
9582,-1292
9582,-1292
9582,-1292
9582,-1292
9582,-1292
9582,-1292
9645,74
9701,74
9838,74
9897,75
10477,-1292
10477,-1292
10477,-1292
10477,-1292
10477,-1292
10477,-1292
10477,-1292
10477,-1292
10477,-1292
10477,-1292
10538,-1292
10538,-1292
10538,-1292
10538,-1292
10538,-1292
10538,-1292
10538,-1292
10538,-1292
10538,-1292
10538,-1292
10583,-1292
10583,-1292
10583,-1292
10583,-1292
10583,-1292
10583,-1292
10583,-1292
10583,-1292
10583,-1292
10583,-1292
10619,74
10626,-1292
10626,-1292
10626,-1292
10626,-1292
10626,-1292
10626,-1292
10626,-1292
10626,-1292
10626,-1292
10626,-1292
10683,74
10739,74
10871,75
11480,-1292
11480,-1292
11480,-1292
11480,-1292
11480,-1292
11480,-1292
11480,-1292
11480,-1292
11480,-1292
11480,-1292
11529,-1292
11529,-1292
11529,-1292
11529,-1292
11529,-1292
11529,-1292
11529,-1292
11529,-1292
11529,-1292
11529,-1292
11562,-1292
11562,-1292
11562,-1292
11562,-1292
11562,-1292
11562,-1292
11562,-1292
11562,-1292
11562,-1292
11562,-1292
11598,75
11601,-1292
11601,-1292
11601,-1292
11601,-1292
11601,-1292
11601,-1292
11601,-1292
11601,-1292
11601,-1292
11601,-1292
11641,-1292
11641,-1292
11641,-1292
11641,-1292
11641,-1292
11641,-1292
11641,-1002
11641,-1285
11641,-1292
11641,-1292
11662,75
11673,-1292
11718,75
11848,75
11903,75
12501,-1292
12501,-1292
12501,-1292
12501,-1292
12501,-1292
12501,-1292
12501,-1292
12501,-1292
12501,-1292
12501,-1292
12546,-1292
12546,-1292
12546,-1292
12546,-1292
12546,-1292
12546,-1292
12546,-1292
12546,-1292
12546,-1292
12546,-1292
12587,-1292
12587,-1292
12587,-1292
12587,-1292
12587,-1292
12587,-1292
12587,-1292
12587,-1292
12587,-1292
12587,-1292
12619,80
12622,-1292
12622,-1292
12622,-1292
12622,-1292
12622,-1292
12622,-1292
12622,-1292
12622,-1292
12622,-1292
12622,-1292
12687,75
12747,75
12883,75
14472,-1292
14472,-1292
14472,-1292
14472,-1292
14472,-1292
14472,-1292
14472,-1292
14472,-1292
14472,-1292
14472,-1292
14591,74
15338,-1292
15338,-1292
15338,-1292
15338,-1292
15338,-1292
15338,-1292
15338,-1292
15338,-1292
15338,-1292
15338,-1292
15394,-1292
15394,-1292
15394,-1292
15394,-1292
15394,-1292
15394,-1292
15394,-1292
15394,-1292
15394,-1292
15394,-1292
15421,74
15432,-1292
15432,-1292
15432,-1292
15432,-1292
15432,-1292
15432,-1292
15432,-1292
15432,-1292
15432,-1292
15432,-1292
15481,-1292
15481,-1292
15481,-1292
15481,-1292
15481,-1292
15481,-1292
15481,-1292
15481,-1292
15481,-1292
15481,-1292
15505,74
15520,-1292
15520,-1292
15520,-1292
15520,-1292
15520,-1292
15520,-1292
15520,-1292
15520,-1292
15520,-1292
15520,-1292
15573,75
15577,-1292
15577,-1292
15577,-1292
15577,-1292
15577,-1292
15577,-1292
15577,-1292
15577,-1292
15577,-1292
15577,-1292
15637,75
15631,-1292
15631,-1292
15631,-1292
15631,-1292
15631,-1292
15631,-1292
15631,-1292
15631,-1292
15631,-1292
15778,75
15833,75
15889,75
16489,-1292
16489,-1292
16489,-1292
16489,-1292
16489,-1292
16489,-1292
16489,-1292
16489,-1292
16489,-1292
16489,-1292
16529,-1292
16529,-1292
16529,-1292
16529,-1292
16529,-1292
16590,75
16659,75
17593,-1292
17593,-1292
17593,-1292
17593,-1292
17593,-1292
17593,-1292
17593,-1292
17593,-1292
17593,-1292
17593,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17656,-1292
17703,-1292
17715,75
17703,-1292
17703,-1292
17703,-1292
17703,-1292
17703,-1292
17703,-1292
17703,-1292
17703,-1292
17703,-1292
17772,-1292
17772,-1292
17772,-1292
17772,-1292
17772,-1292
17772,-1292
17772,-1292
17772,-1292
17772,-1292
17772,-1292
17819,75
17820,-1292
17820,-1292
17820,-1292
17820,-1292
17820,-1292
17820,-1292
17820,-1292
17820,-1292
17820,-1292
17820,-1292
17872,-1292
17872,-1292
17872,-1292
17872,-1292
17872,-1292
17872,-1292
17872,-1292
17872,-1292
17872,-1292
17872,-1292
17901,75
17923,-1292
17923,-1292
17923,-1292
17923,-1292
17923,-1292
17923,-1292
17923,-1292
17923,-1292
17923,-1292
17923,-1292
17977,75
18123,75
18184,75
18244,80
18498,-1292
18498,-1292
18498,-1292
18498,-1292
18498,-1292
18498,-1292
18498,-1292
18498,-1292
18498,-1292
18498,-1292
18888,75
19559,-1292
19559,-1292
19559,-1292
19559,-1292
19559,-1292
19559,-1292
19559,-1292
19559,-1292
19559,-1292
19559,-1292
19628,-1292
19628,-1292
19628,-1292
19628,-1292
19628,-1292
19628,-1292
19628,-1292
19628,-1292
19628,-1292
19628,-1292
19665,-1292
19665,-1292
19665,-1292
19665,-1292
19665,-1292
19665,-1292
19665,-1292
19676,75
19665,-1292
19665,-1292
19665,-1292
19711,-1292
19711,-1292
19711,-1292
19711,-1292
19711,-1292
19711,-1292
19711,-1292
19711,-1292
19711,-1292
19711,-1292
19743,-1292
19743,-1292
19743,-1292
19743,-1292
19743,-1292
19743,-1292
19743,-1292
19743,-1292
19756,75
19743,-1292
19743,-1292
19782,-1292
19782,-1292
19782,-1292
19782,-1292
19782,-1292
19782,-1292
19782,-1292
19782,-1292
19782,-1292
19782,-1292
19815,75
19816,-1292
19816,-1292
19816,-1292
19816,-1292
19816,-1292
19816,-1292
19816,-1292
19816,-1292
19816,-1292
19816,-1292
19854,-1292
19854,-1292
19854,-1292
19854,-1292
19854,-1292
19854,-1292
19875,75
20011,75
20067,75
20121,75
20242,75
20529,-1292
20529,-1292
20529,-1292
20529,-1292
20529,-1292
20529,-1292
20529,-1292
20529,-1292
20529,-1292
20529,-1292
20576,-1292
20576,-1292
20576,-1292
20576,-1292
20576,-1292
20576,-1292
20576,-1292
20576,-1292
20576,-1292
20576,-1292
20611,-1292
20611,-1292
20611,-1292
20611,-1292
20611,-1292
20611,-807
20611,-1285
20611,-1292
20611,-1292
20638,75
20611,-1292
20682,-1292
20682,-1292
20682,-1292
20682,-1292
20682,-1292
20682,-1292
20682,-1292
20682,-1292
20682,-1292
20682,-1292
20726,75
20741,-1292
20741,-1292
20741,-1292
20741,-1292
20741,-1292
20741,-1292
20741,-1292
20741,-1292
20741,-1292
20741,-1292
20777,-1292
20777,-1292
20783,75
20777,-1292
20777,-1292
20777,-1292
20777,-1292
20777,-1292
20777,-1292
20777,-1292
20777,-1292
20814,-1292
20814,-1292
20814,-1292
20814,-1292
20814,-1292
20814,-1292
20814,-1292
20814,-1292
20814,-1292
20814,-1292
20847,-1292
20847,-1292
20847,-1292
20847,-1292
20847,-1292
20847,-1292
20912,75
20968,75
21023,75
21076,75
21193,75
21502,-1292
21502,-1292
21502,-1292
21502,-1292
21502,-1292
21502,-1292
21502,-1292
21502,-1292
21502,-1292
21502,-1292
21545,-1292
21545,-1292
21545,-1292
21545,-1292
21545,-1292
21545,-1292
21545,-1292
21545,-1292
21545,-1292
21545,-1292
21577,-1292
21577,-1292
21577,-1292
21577,-1292
21577,-1292
21577,-1292
21577,-1292
21577,-1292
21577,-1292
21577,-1292
21609,-1292
21609,-1292
21609,-1292
21609,-1292
21609,-1292
21609,-1292
21609,-1292
21609,-1292
21609,-1292
21609,-1292
21648,75
21652,-1292
21652,-1292
21652,-1292
21652,-1292
21652,-1292
21652,-1292
21652,-1292
21652,-1292
21652,-1292
21652,-1292
21715,-1292
21715,-1292
21728,75
21787,80
21926,75
21982,75
22494,-1292
22494,-1292
22494,-1292
22494,-1292
22494,-1292
22494,-1292
22494,-1292
22494,-1292
22494,-1292
22494,-1292
22537,-1292
22537,-1292
22537,-1292
22537,-1292
22537,-1292
22537,-1292
22537,-1292
22537,-1292
22537,-1292
22537,-1292
22574,-1292
22574,-1292
22574,-1292
22574,-1292
22574,-1292
22574,-1292
22574,-1292
22574,-1292
22574,-1292
22574,-1292
22607,74
22612,-1292
22612,-1292
22612,-1292
22612,-1292
22612,-1292
22612,-1292
22612,-1292
22612,-1292
22612,-1292
22612,-1292
22650,-1292
22650,-1292
22650,-1292
22650,-1292
22650,-1292
22650,-1292
22650,-1292
22650,-1292
22650,-1292
22650,-1292
22669,74
22683,-1292
22683,-1292
22683,-1292
22683,-1292
22683,-1292
22683,-1292
22683,-1292
22683,-1292
22683,-1292
22683,-1292
22720,-1292
22720,-1292
22720,-1292
22727,74
22720,-1292
22720,-1292
22720,-1292
22720,-1292
22720,-1292
22720,-1292
22720,-1292
22755,-1292
22755,-1292
22755,-1292
22755,-1292
22755,-1292
22755,-1292
22877,74
22934,75
22988,75
23106,75
23490,-1292
23490,-1292
23490,-1292
23490,-1292
23490,-1292
23490,-1292
23490,-1292
23490,-1292
23490,-1292
23490,-1292
23536,-1292
23536,-1292
23536,-1292
23536,-1292
23536,-1292
23536,-1292
23536,-1292
23536,-1292
23536,-1292
23536,-1292
23573,75
23571,-1292
23571,-1292
23571,-1292
23571,-1292
23571,-1292
23571,-1292
23571,-1292
23571,-1292
23571,-1292
23571,-1292
23611,-1292
