session,480_301
rel_ts_us,len
0,1292
36,1292
182,121
1084,-82
2614,-1292
2614,-1292
2614,-1292
2614,-1292
2614,-1285
2830,81
3208,206
3397,1288
3412,1288
3422,1135
4253,-572
4253,-158
4348,74
4371,-65
4465,-69
5424,-652
5533,77
6879,-1288
6879,-528
6903,-1287
6969,73
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7128,-1292
7232,73
7261,73
7284,73
7305,73
7326,73
7348,73
7369,73
7389,73
7411,73
7444,73
7465,73
7486,73
7516,73
7537,73
7558,73
7579,73
7607,73
7719,73
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-1292
9020,-816
9020,-1285
9067,-1292
9109,78
9137,73
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9159,73
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9143,-1292
9180,73
9143,-1292
9143,-1292
9143,-1292
9201,73
9234,73
9261,74
9281,74
9303,74
9325,74
9345,74
9367,74
9388,75
9409,75
9431,75
9451,75
9543,75
9566,75
9586,75
9607,75
9629,80
9652,75
9683,75
9705,75
9725,75
9746,75
9766,75
9787,75
9842,75
10711,-1292
10711,-1292
10779,74
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10796,-1292
10970,74
11029,74
11084,74
11205,75
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
11941,-1292
12078,75
12139,75
12195,75
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13150,-1292
13294,75
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13308,-1292
13355,75
13419,75
13475,80
13607,75
13662,75
13730,75
13888,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-1292
13924,-118
13924,-1285
13939,75
13999,75
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14001,-1292
14146,75
14203,75
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14378,-1292
14484,75
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15711,-1292
15854,76
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15971,74
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
15891,-1292
16034,74
16111,74
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16151,-1292
16304,74
16362,74
16418,75
16568,75
16623,75
16694,75
16813,75
16872,80
17328,-1292
17328,-1292
17328,-1292
17328,-1292
17328,-1292
17328,-1292
17328,-1292
17328,-1292
17328,-1067
17328,-1285
17505,75
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17502,-1292
17619,75
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17643,-1292
17688,75
17751,75
17805,75
17927,75
17983,75
18036,75
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18617,-1292
18821,75
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-181
18836,-1285
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18836,-1292
18883,75
18944,75
18999,75
19117,-1292
19117,-1292
19117,-1292
19153,75
19178,-1292
19178,-1292
19178,-1292
19220,75
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19178,-1292
19292,75
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19368,-1292
19419,75
19478,75
19532,75
19649,75
19723,80
19780,75
19835,75
19927,-1292
19927,-1292
19927,-1292
19954,75
19989,-1292
19989,-1292
20009,75
19989,-1292
19989,-1292
20083,75
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
19989,-1292
20228,75
20284,75
20340,75
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-474
21110,-1285
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21110,-1292
21283,74
21279,-1292
21279,-1292
21279,-1292
21279,-1292
21344,75
21279,-1292
21279,-1292
21279,-1292
21279,-1292
21279,-1292
21279,-1292
