session,480_551
rel_ts_us,len
0,1292
34,1292
809,-82
2207,1292
2932,-1292
2932,-1292
2932,-1292
2932,-1292
2932,-1277
2974,-1292
3172,81
3330,81
3355,83
4591,125
4668,114
5073,1288
5096,1288
5106,1040
5370,-572
5370,-158
5502,76
5540,75
5821,-65
5983,-69
6465,75
6845,-627
7861,-1288
7861,-1093
7968,-1287
7968,-1292
7968,-1292
7968,-1292
7983,79
8013,-1292
8013,-1292
8013,-1292
8013,-1292
8013,-1292
8013,-1292
8024,75
8013,-1292
8013,-1292
8013,-1292
8013,-1292
8054,75
8062,-1292
8062,-1292
8062,-1292
8062,-1292
8062,-1292
8062,-1292
8062,-1292
8062,-1292
8077,75
8062,-1292
8062,-1292
8105,75
8126,75
8148,75
8170,75
8191,75
8212,75
8245,75
8267,75
8288,75
10165,-1292
10165,-1292
10165,-1292
10165,-1292
10165,-1292
10165,-1292
10220,-1292
10220,-1292
10220,-1292
10220,-1292
10220,-1292
10220,-1292
10220,-1292
10220,-1292
10220,-1292
10220,-1292
10265,73
10266,-1292
10266,-1292
10266,-1292
10266,-1292
10266,-1292
10266,-1292
10266,-1292
10266,-1292
10266,-1292
10266,-1292
10299,73
10325,73
10326,-1292
10326,-1292
10326,-1292
10326,-730
10326,-1285
10326,-1292
10326,-1292
10326,-1292
10326,-1292
10326,-1292
10345,73
10372,73
10375,-1292
10375,-1292
10375,-1292
10375,-1292
10375,-1292
10375,-1292
10375,-1292
10375,-1292
10375,-1292
10375,-1292
10392,73
10416,73
10446,-1292
10446,-1292
10446,-1292
10446,-1292
10446,-1292
10446,-1292
10446,-1292
10456,78
10446,-1292
10446,-1292
10446,-1292
10483,73
10503,73
10501,-1292
10501,-1292
10501,-1292
10501,-1292
10501,-1292
10501,-1292
10501,-1292
10501,-1292
10501,-1292
10501,-1292
10586,73
10637,-1292
10637,-1292
10652,74
10687,74
10730,74
10771,74
10802,74
10830,74
10948,74
10970,74
10991,74
11012,74
11034,74
11061,74
11086,74
11107,74
11128,74
11148,74
11171,79
11211,74
11306,74
11411,74
11471,75
11505,75
11681,-1292
11681,-1292
11681,-1292
11681,-1292
11681,-1292
11681,-1292
11681,-1292
11681,-1292
11681,-1292
11681,-1292
11749,-1292
11749,-1292
11749,-1292
11749,-1292
11749,-1292
11749,-1292
11749,-1292
11749,-1292
11749,-1292
11749,-1292
11791,-1292
11791,-1292
11791,-1292
11791,-1292
11791,-1292
11791,-1292
11791,-1292
11791,-1292
11862,74
11977,75
12069,75
12937,-1292
12937,-1292
12937,-1292
13131,74
13169,-1292
13169,-1292
13169,-1292
13169,-1292
13169,-1292
13169,-1292
13169,-1292
13169,-1292
13169,-1292
13169,-1292
13227,-1292
13227,-1292
13227,-1292
13227,-1292
13227,-1292
13227,-1292
13227,-1292
13227,-1292
13227,-1292
13227,-1292
13286,-1292
13286,-1292
13286,-1292
13286,-1292
13286,-1292
13286,-1292
13286,-1292
13286,-1292
13286,-1292
13286,-1292
13320,-1292
13320,-1292
13320,-1292
13320,-1292
13320,-1292
13320,-1292
13320,-1292
13320,-1292
13320,-1292
13320,-1292
13350,74
13356,-1292
13356,-1292
13356,-1292
13356,-1292
13356,-1292
13356,-1292
13356,-1292
13356,-1292
13356,-1292
13356,-1292
13455,74
13566,74
13800,-1292
13800,-1292
13800,-1292
13800,-1292
13800,-1292
13800,-1292
13800,-1292
13800,-1292
13800,-1292
13800,-1292
13840,75
13840,-1292
13840,-1292
13840,-1292
13840,-1292
13840,-1292
13840,-1292
13840,-1292
13840,-1292
13840,-1292
13937,75
14038,75
14244,-1292
14244,-1292
14244,-1292
14244,-1292
14244,-1292
14244,-1292
14244,-1292
14244,-1292
14244,-1292
14244,-1292
14291,-1292
14291,-1292
14291,-1292
14291,-1292
14291,-1292
14291,-1292
14291,-1292
14291,-1292
14291,-1292
14291,-1292
14328,75
14339,-1292
14339,-1292
14339,-1292
14339,-1292
14339,-1292
14339,-1292
14339,-1292
14339,-1292
14339,-935
14339,-1285
14381,-1292
14381,-1292
14381,-1292
14381,-1292
14381,-1292
14381,-1292
14420,75
14550,75
14638,75
15535,-1292
15535,-1292
15535,-1292
15535,-1292
15535,-1292
15535,-1292
15535,-1292
15535,-1292
15535,-1292
15535,-1292
15593,-1292
15593,-1292
15593,-1292
15593,-1292
15593,-1292
15593,-1292
15593,-1292
15593,-1292
15593,-1292
15593,-1292
15644,-1292
15644,-1292
15644,-1292
15644,-1292
15644,-1292
15644,-1292
15644,-1292
15644,-1292
15644,-1292
15644,-1292
15671,80
15697,-1292
15697,-1292
15697,-1292
15697,-1292
15697,-1292
15697,-1292
15697,-1292
15697,-1292
15697,-1292
15697,-1292
15771,-1292
15771,-1292
15771,-1292
15771,-1292
15771,-1292
15771,-1292
15771,-1292
15771,-1292
15771,-1292
15771,-1292
15784,75
15880,75
16139,75
16230,75
16520,-1292
16520,-1292
17564,-1292
17564,-1292
17564,-1292
17564,-1292
17564,-1292
17564,-1292
17564,-1292
17564,-1292
17564,-1292
17564,-1292
17622,-1292
17622,-1292
17622,-1292
17622,-1292
17622,-1292
17622,-1292
17622,-1292
17622,-1292
17622,-1292
17622,-1292
17670,74
17673,-1292
17673,-1292
17673,-1292
17673,-1292
17673,-1292
17673,-1292
17673,-1292
17673,-1292
17673,-1292
17673,-1292
17728,-1292
17728,-1292
17728,-1292
17728,-1292
17728,-1292
17728,-1292
17728,-1292
17728,-1292
17728,-1292
17728,-1292
17763,74
17765,-1292
17765,-1292
17765,-1292
17765,-1292
17765,-1292
17765,-1292
17765,-1292
17765,-1292
17765,-1292
17765,-1292
17807,-1292
17807,-1292
17807,-1292
17807,-1292
17807,-1292
17807,-1292
17807,-1292
17807,-1292
17807,-1292
17807,-1292
17825,75
17858,-1292
17858,-1292
17858,-1292
17858,-1292
17858,-1292
17858,-1292
17858,-1292
17858,-1292
17858,-1292
17858,-1292
17882,75
17889,-1292
17889,-1292
17889,-1292
17889,-1292
17889,-1292
17889,-1292
17889,-1292
17889,-1292
17889,-1292
17889,-1292
17925,-1292
17925,-1292
17925,-1292
17925,-1292
17925,-1292
17925,-1292
17925,-284
17925,-1285
17925,-1292
17925,-1292
17965,-1292
17965,-1292
17965,-1292
17965,-1292
17965,-1292
17965,-1292
17965,-1292
17965,-1292
18414,75
18482,75
18558,75
18745,75
18808,75
18867,75
19600,-1292
19600,-1292
19600,-1292
19600,-1292
19600,-1292
19600,-1292
19600,-1292
19600,-1292
19600,-1292
19600,-1292
19689,-1292
19689,-1292
19689,-1292
19689,-1292
19689,-1292
19689,-1292
19689,-1292
19689,-1292
19689,-1292
19689,-1292
19745,75
19753,-1292
19753,-1292
19753,-1292
19753,-1292
19753,-1292
19753,-1292
19753,-1292
19753,-1292
19753,-1292
19753,-1292
19811,-1292
19811,-1292
19811,-1292
19811,-1292
19811,-1292
19811,-1292
19811,-1292
19811,-1292
19852,75
19944,75
20036,75
21605,76
21647,-1292
21647,-1292
21647,-1292
21647,-1292
21647,-1292
21647,-1292
21647,-1292
21647,-1292
21647,-1292
21647,-1292
21724,-1292
21724,-1292
21724,-1292
21724,-1292
21724,-1292
21724,-1292
21724,-1292
21724,-1292
21724,-1292
21724,-1292
21785,-1292
21785,-1292
21785,-1292
21785,-1292
21785,-1292
21785,-1292
21785,-1292
21785,-1292
21785,-1292
21785,-1292
21812,80
21848,-1292
21848,-1292
21848,-1292
21848,-1292
21848,-1292
21848,-1292
21848,-1292
21848,-1292
21848,-1292
21848,-1292
21884,75
21902,-1292
21902,-1292
21902,-1292
21902,-1292
21902,-1292
21902,-1292
21902,-1292
21902,-1292
21902,-1292
21902,-1292
21963,75
21971,-1292
21971,-1292
21971,-1292
21971,-1292
21971,-1292
21971,-1292
21971,-1292
21971,-1292
21971,-1292
21971,-1292
22022,-1292
22022,-1292
22022,-1292
22022,-1292
22022,-1292
22022,-1292
22022,-1292
22022,-1292
22022,-1292
22119,75
22179,75
22236,75
22579,-1292
22579,-1292
22579,-1292
22579,-1292
22579,-1292
22579,-1292
22579,-1292
22579,-1292
22579,-1292
22579,-1292
22671,-1292
22671,-1292
22671,-1292
22671,-1292
22671,-1292
22671,-1292
22671,-1292
22671,-1292
22671,-1292
22671,-1292
22705,75
22743,-1292
22743,-1292
22743,-1292
22743,-1292
22743,-1292
22743,-1292
22743,-1292
22743,-1292
22743,-1292
22743,-1292
22829,75
22905,75
23562,-1292
23562,-1292
23562,-1292
23562,-1292
23562,-1292
23562,-1292
23562,-1292
23562,-1292
23562,-1292
23562,-1292
23637,-1292
23637,-1292
23637,-1292
23637,-477
23637,-1285
23637,-1292
23637,-1292
23637,-1292
23637,-1292
23637,-1292
23700,-1292
23700,-1292
23700,-1292
23700,-1292
23860,75
23933,75
24013,75
24562,-1292
24562,-1292
24562,-1292
24562,-1292
24562,-1292
24562,-1292
24562,-1292
24562,-1292
24562,-1292
24562,-1292
24625,-1292
24625,-1292
24625,-1292
24625,-1292
24625,-1292
24625,-1292
24625,-1292
24625,-1292
24625,-1292
24625,-1292
24864,75
24950,75
26045,76
26561,-1292
26561,-1292
26561,-1292
26561,-1292
26561,-1292
26561,-1292
26561,-1292
26561,-1292
26561,-1292
26561,-1292
26636,-1292
26636,-1292
26636,-1292
26636,-1292
26636,-1292
26636,-1292
26636,-1292
26636,-1292
26636,-1292
26636,-1292
26705,-1292
26705,-1292
26705,-1292
26705,-1292
26705,-1292
26705,-1292
26705,-1292
26705,-1292
26705,-1292
26705,-1292
26751,75
26795,-1292
26795,-1292
26795,-1292
26795,-1292
26795,-1292
26795,-1292
26795,-1292
26795,-1292
26795,-1292
26795,-1292
26825,75
26875,-1292
26875,-1292
26875,-1292
26875,-1292
26875,-1292
26875,-1273
26884,75
27024,75
29559,76
5689665,1288
5689695,1292
5689704,521
5691093,-166
5691804,-1288
5691952,-1292
5691952,-1292
5691952,-1292
5691952,-1292
5691952,-1292
5691952,-1292
5691952,-1292
5691952,-1292
5691952,-1292
5691952,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5691997,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692059,-1292
5692087,-1292
5692087,-1292
5692087,-1292
5692087,-1292
5692100,78
5692087,-1292
5692087,-1292
5692087,-1292
5692087,-1292
5692087,-1292
5692087,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692140,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692169,-1292
5692192,74
5692214,-1292
5692214,-1292
5692214,-1292
5692214,-1292
5692214,-1292
5692214,-1292
5692214,-1292
5692214,-1292
5692214,-1292
5692214,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692252,-1292
5692282,-1292
5692282,-1292
5692282,-1292
5692285,74
5692282,-1292
5692282,-1292
5692282,-1292
5692282,-1292
5692282,-1292
5692282,-1292
5692282,-1292
5692313,-1292
5692459,74
5692518,74
5692586,74
5692712,75
5692769,75
5692825,75
5693934,-1292
5693934,-1292
5693934,-1292
5693934,-1292
5693934,-1292
5693934,-1292
5693934,-1292
5693934,-1292
5693934,-1292
5693934,-1292
5693964,76
5694074,74
5694935,-1292
5694935,-1292
5694935,-1292
5694935,-1292
5694935,-1292
5694935,-1292
5694935,-1292
5694935,-1292
5694935,-1292
5694935,-1292
5695073,75
5696439,-1292
5696439,-1292
5696439,-1292
5696439,-1292
5696439,-1292
5696439,-1292
5696439,-1292
5696439,-1292
