session,480_51
rel_ts_us,len
0,1288
52,1238
2655,-166
4674,-1288
4674,-1292
4674,-1292
4674,-1292
4674,-1292
4674,-1292
4674,-1292
4674,-1292
4674,-1292
4674,-1292
4840,78
5668,-1292
5668,-1292
5668,-1292
5668,-1292
5668,-1292
5668,-1292
5668,-1292
5668,-1292
5668,-1292
5668,-1292
5771,74
6664,-1292
6664,-1292
6664,-1292
6664,-1292
6664,-1292
6664,-1292
6664,-1292
6664,-822
6664,-1285
6664,-1292
6746,74
7665,-1292
7665,-1292
7665,-1292
7665,-1292
7665,-1292
7665,-1292
7665,-1292
7665,-1292
7665,-1292
7665,-1292
7755,74
9179,-1292
9179,-1292
9179,-1292
9179,-1292
9179,-1292
9179,-1292
9179,-1292
9179,-1292
9179,-1292
9179,-1292
9273,74
10703,-1292
10706,75
10703,-1292
10703,-1292
10703,-1292
10703,-1292
10703,-1066
10703,-1285
10703,-1292
10703,-1292
10703,-1292
10879,74
11711,-1292
11711,-1292
11711,-1292
11711,-1292
11711,-1292
11711,-1292
11711,-1292
11711,-1292
11711,-1292
11711,-1292
11883,75
12709,-1292
12709,-1292
12709,-1292
12709,-1292
12709,-1292
12709,-1292
12709,-1292
12709,-1292
12709,-1292
12709,-1292
12873,75
13708,-1292
13708,-1292
13708,-1292
13708,-1292
13708,-1292
13708,-1292
13708,-1292
13708,-1292
13708,-1292
13708,-1292
13844,75
14525,-1292
14525,-1292
14525,-1292
14525,-1292
14525,-1292
14525,-1292
14525,-1292
14525,-1292
14525,-1292
14525,-1292
14603,-1292
14603,-1292
14603,-1292
14603,-1292
14603,-1292
14603,-1292
14603,-1292
14603,-1292
14603,-1292
14603,-700
14679,-1285
14679,-1292
14679,-1292
14679,-1292
14679,-1292
14679,-1292
14679,-1292
14679,-1292
14679,-1292
14679,-1292
14711,75
14734,-1292
14734,-1292
14734,-1292
14734,-1292
14734,-1292
14734,-1292
14734,-1292
14734,-1292
14734,-1292
14734,-1292
14783,-1292
14783,-1292
14783,-1292
14783,-1292
14783,-1292
14783,-1292
14783,-1292
14783,-1292
14783,-1292
14795,75
14783,-1292
14859,-1292
14859,-1292
14859,-1292
14859,-1292
14859,-1292
14859,-1292
14859,-1292
14859,-1292
14859,-1292
14859,-1292
14880,75
14899,-1292
14899,-1292
14899,-1292
14899,-1292
14899,-1292
14899,-1292
14899,-1292
14899,-1292
14899,-1292
14899,-1292
14937,-1292
14937,-1292
14937,-1292
14937,-700
14937,-1285
14937,-1292
14937,-1292
14937,-1292
14937,-1292
14937,-1292
14976,-1292
14976,-1292
14976,-1292
14976,-1292
14976,-1292
14976,-1292
14976,-1292
14976,-1292
14976,-1292
14976,-1292
15016,-1292
15016,-1292
15016,-1292
15016,-1292
15016,-1292
15016,-1292
15016,-1292
15016,-1292
15016,-1292
15016,-1292
15054,75
15052,-1292
15052,-1292
15052,-1292
15052,-1292
15052,-1292
15052,-1292
15052,-1292
15052,-1292
15052,-1292
15052,-1292
15099,-1292
15099,-1292
15099,-1292
15099,-1292
15099,-1292
15099,-1292
15099,-1292
15099,-1292
15099,-1292
15099,-1292
15131,75
15155,-1292
15155,-1292
15155,-1292
15155,-1292
15155,-1292
15155,-1292
15155,-1292
15155,-1292
15155,-1292
15155,-1292
15192,-1292
15192,-1292
15192,-1292
15192,-1292
15192,-1292
15192,-1292
15192,-1292
15192,-1292
15202,75
15192,-1292
15192,-1292
15229,-1292
15229,-1292
15229,-1292
15229,-1292
15229,-1292
15229,-1292
15229,-1292
15229,-1292
15229,-1292
