session,480_101
rel_ts_us,len
0,66
607,-66
646,54
967,1988
1517,-60
1965,-279
2250,118
2354,1218
2818,-60
2885,-233
13405,54
50018,-60
225469,-475
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-1494
225589,-620
225617,54
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1494
225642,-1251
225667,54
225717,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226218,-1494
226251,54
226259,-1494
226259,-1494
226266,54
226277,-1494
226277,-1494
226277,-1494
226277,-1494
226284,54
226289,-1494
226292,54
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226350,-1494
226376,54
226781,-1494
226794,54
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-1494
226841,-534
226872,54
226884,-1494
226884,-1494
226889,54
226915,-1494
226915,-1494
226915,-1494
226915,-1494
226915,-1494
226915,-381
226925,54
226968,-1494
226968,-1494
226968,-1494
226968,-1494
226968,-1494
226968,-1494
226968,-1494
226968,-1494
226968,-1356
226984,54
226991,-1494
226991,-1494
226998,54
227018,-1494
227018,-1494
227018,-1494
227018,-1494
227018,-1494
227018,-1494
227018,-1356
227031,54
227051,-1494
227051,-1494
227051,-1494
227051,-1494
227051,-1494
227051,-1494
227051,-1494
227051,-1494
227051,-1348
227088,54
227109,-1494
227109,-1494
227109,-1494
227109,-1494
227109,-1494
227109,-1494
227109,-1494
227109,-1494
227109,-1348
227122,54
227149,-1494
227149,-1494
227149,-1494
227149,-1494
227149,-1494
227149,-1494
227149,-1494
227149,-1494
227149,-1348
